         1920208 function calls (1889728 primitive calls) in 2.762 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       71    0.000    0.000    0.000    0.000 _pytree.py:16(register_pytree_flatten_spec)
        1    0.000    0.000    0.000    0.000 embedding_ops.py:98(Embedding)
       10    0.000    0.000    0.005    0.001 util.py:371(_inner)
       12    0.000    0.000    0.001    0.000 util.py:380(_inner)
        5    0.000    0.000    0.000    0.000 __init__.py:23(set_module)
        1    0.000    0.000    0.001    0.001 filelister.py:1(<module>)
        1    0.000    0.000    0.003    0.003 bz2.py:1(<module>)
        1    0.000    0.000    0.000    0.000 gamma.py:1(<module>)
        1    0.000    0.000    0.000    0.000 negative_binomial.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:371(SymInt)
       35    0.000    0.000    0.000    0.000 __init__.py:1301(__init__)
        1    0.000    0.000    0.000    0.000 verifier.py:1(<module>)
        1    0.000    0.000    0.000    0.000 independent.py:1(<module>)
        7    0.000    0.000    0.000    0.000 __init__.py:1433(_fixupChildren)
       13    0.000    0.000    0.000    0.000 core.py:8739(_replace_return_type)
       14    0.000    0.000    0.000    0.000 core.py:5973(__init__)
     12/2    0.000    0.000    0.000    0.000 core.py:1575(makeOptionalList)
        7    0.000    0.000    0.007    0.001 __init__.py:890(<genexpr>)
        1    0.000    0.000    0.001    0.001 timeouts.py:26(Timeout)
        1    0.000    0.000    0.000    0.000 common.py:315(StreamWrapper)
        1    0.000    0.000    0.000    0.000 inspect.py:2015(_signature_get_partial)
       10    0.000    0.000    0.000    0.000 core.py:4714(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 distributed_c10d.py:139(_export_c_types)
        1    0.000    0.000    0.000    0.000 einsumfunc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 activation.py:14(MultiheadAttention)
        1    0.000    0.000    0.000    0.000 weight_norm.py:14(WeightNorm)
      115    0.000    0.000    0.000    0.000 inspect.py:618(<lambda>)
        1    0.000    0.000    0.000    0.000 transforms.py:215(_InverseTransform)
        5    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.generic' objects}
        2    0.000    0.000    0.000    0.000 {built-in method posix.scandir}
        1    0.000    0.000    0.003    0.003 version.py:159(Version)
       11    0.000    0.000    0.000    0.000 __init__.py:132(_inplace_wrapper)
       70    0.000    0.000    0.000    0.000 fake_impls.py:126(register_op_impl)
        1    0.000    0.000    0.000    0.000 mock.py:433(NonCallableMock)
        1    0.000    0.000    0.000    0.000 _colorize.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_registration.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _python_dispatch.py:295(TensorWithFlatten)
        6    0.000    0.000    0.000    0.000 __init__.py:1764(isEnabledFor)
        1    0.000    0.000    0.000    0.000 linear.py:120(Linear)
        1    0.000    0.000    0.000    0.000 fake_utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       65    0.000    0.000    0.000    0.000 results.py:269(__bool__)
        1    0.000    0.000    0.000    0.000 one_hot_categorical.py:12(OneHotCategorical)
       13    0.000    0.000    0.000    0.000 mixins.py:46(_numeric_methods)
       10    0.000    0.000    0.000    0.000 <frozen _collections_abc>:815(__contains__)
       42    0.000    0.000    0.000    0.000 cbook.py:1914(_str_lower_equal)
        3    0.000    0.000    0.001    0.000 traceback.py:33(format_list)
        1    0.000    0.000    0.000    0.000 _linalg.py:43(EigResult)
        1    0.000    0.000    0.000    0.000 functional_modules.py:1(<module>)
      129    0.000    0.000    0.000    0.000 results.py:29(__getitem__)
        1    0.000    0.000    0.000    0.000 profiler_util.py:398(FormattedTimesMixin)
        6    0.000    0.000    0.003    0.000 core.py:3110(re)
       15    0.000    0.000    0.000    0.000 __init__.py:241(split)
        1    0.000    0.000    0.000    0.000 patches.py:2365(BoxStyle)
        8    0.000    0.000    0.000    0.000 core.py:586(_setResultsName)
        1    0.000    0.000    0.004    0.004 staggered.py:1(<module>)
        1    0.000    0.000    0.000    0.000 queues.py:1(<module>)
        1    0.000    0.000    0.015    0.015 _freeze.py:1(<module>)
        1    0.000    0.000    0.000    0.000 relativedelta.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sslproto.py:82(_SSLProtocolTransport)
       18    0.000    0.000    0.000    0.000 _ops.py:32(_apply_docstring_templates)
        1    0.000    0.000    0.000    0.000 transforms.py:277(ComposeTransform)
        1    0.000    0.000    0.000    0.000 _exceptions.py:1(<module>)
        4    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
      110    0.000    0.000    0.000    0.000 ipaddress.py:574(__int__)
        1    0.000    0.000    0.005    0.005 _policybase.py:1(<module>)
        1    0.000    0.000    0.001    0.001 locks.py:1(<module>)
       24    0.000    0.000    0.000    0.000 proxy.py:588(_scope)
       11    0.000    0.000    0.000    0.000 <frozen _collections_abc>:971(clear)
        1    0.000    0.000    0.000    0.000 half_cauchy.py:1(<module>)
       17    0.000    0.000    0.000    0.000 weakref.py:427(__setitem__)
        1    0.000    0.000    0.000    0.000 compile_time_profiler.py:25(StrobelightCompileTimeProfiler)
        1    0.000    0.000    0.000    0.000 dirichlet.py:1(<module>)
        1    0.000    0.000    0.000    0.000 normal.py:1(<module>)
        6    0.000    0.000    0.000    0.000 constraints.py:227(__init__)
        1    0.000    0.000    0.000    0.000 geometric.py:19(Geometric)
       66    0.000    0.000    0.000    0.000 __init__.py:225(<genexpr>)
        1    0.000    0.000    0.000    0.000 patches.py:27(Patch)
        1    0.000    0.000    0.000    0.000 geometric.py:1(<module>)
        8    0.000    0.000    0.000    0.000 getlimits.py:62(smallest_subnormal)
     16/4    0.000    0.000    0.000    0.000 ast.py:88(_convert)
        1    0.000    0.000    0.000    0.000 container.py:281(ModuleList)
        1    0.000    0.000    0.000    0.000 __init__.py:432(_sanity_check)
        1    0.000    0.000    0.000    0.000 __init__.py:1323(__init__)
       38    0.000    0.000    0.000    0.000 <frozen abc>:110(register)
        1    0.000    0.000    0.000    0.000 kumaraswamy.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _abc.py:662(_glob_selector)
        1    0.000    0.000    0.000    0.000 __init__.py:1297(ZipFile)
        1    0.000    0.000    0.007    0.007 feedparser.py:1(<module>)
        1    0.000    0.000    0.000    0.000 uniform.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pprint.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _pytree.py:683(TreeSpec)
        7    0.000    0.000    0.000    0.000 inspect.py:2791(replace)
        1    0.000    0.000    0.012    0.012 axis3d.py:1(<module>)
        1    0.000    0.000    0.000    0.000 studentT.py:1(<module>)
       17    0.000    0.000    0.000    0.000 rcsetup.py:298(validate_color_or_auto)
       22    0.000    0.000    0.000    0.000 util.py:195(__init__)
        1    0.000    0.000    0.001    0.001 message.py:1(<module>)
        1    0.000    0.000    0.000    0.000 relaxed_categorical.py:1(<module>)
        6    0.000    0.000    0.007    0.001 __init__.py:756(search)
        2    0.000    0.000    0.000    0.000 __init__.py:188(caching_module_getattr)
       71    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
        7    0.000    0.000    0.000    0.000 _weakrefset.py:37(__init__)
        2    0.000    0.000    0.000    0.000 charset.py:206(__init__)
        7    0.000    0.000    0.000    0.000 legend_handler.py:171(__init__)
       49    0.000    0.000    0.000    0.000 colors.py:401(<genexpr>)
        1    0.000    0.000    0.000    0.000 dataframe_wrapper.py:28(PandasWrapper)
       35    0.000    0.000    0.000    0.000 <frozen os>:734(__iter__)
        1    0.000    0.000    0.002    0.002 decimal.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:1100(enable_packrat)
       78    0.000    0.000    0.000    0.000 signal.py:21(<lambda>)
        1    0.000    0.000    0.000    0.000 lr_scheduler.py:1424(CyclicLR)
        1    0.000    0.000    0.000    0.000 core.py:6736(__new__)
        1    0.000    0.000    0.000    0.000 subprocess.py:701(_use_posix_spawn)
        1    0.000    0.000    0.000    0.000 lowrank_multivariate_normal.py:53(LowRankMultivariateNormal)
        1    0.000    0.000    0.000    0.000 ssl.py:422(SSLContext)
        4    0.000    0.000    0.000    0.000 {built-in method posix.getcwd}
        1    0.000    0.000    0.000    0.000 numbers.py:57(Complex)
        1    0.000    0.000    0.000    0.000 transforms.py:1026(CatTransform)
        1    0.000    0.000    0.000    0.000 _abc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 polar.py:814(PolarAxes)
        1    0.000    0.000    0.000    0.000 queue.py:40(Queue)
        1    0.000    0.000    0.000    0.000 gds.py:1(<module>)
        1    0.000    0.000    0.001    0.001 ImagePalette.py:1(<module>)
        1    0.000    0.000    0.000    0.000 poisson.py:1(<module>)
        1    0.000    0.000    0.000    0.000 simple_registry.py:1(<module>)
        1    0.000    0.000    0.000    0.000 autocast_mode.py:11(autocast)
        1    0.000    0.000    0.002    0.002 printoptions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 table.py:37(Cell)
        1    0.000    0.000    0.000    0.000 tunable.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sparse.py:269(EmbeddingBag)
        1    0.000    0.000    0.000    0.000 registry.py:15(BackendRegistry)
        1    0.000    0.000    0.005    0.005 torch_version.py:1(<module>)
       41    0.000    0.000    0.000    0.000 enum.py:1297(__hash__)
        1    0.000    0.000    0.000    0.000 uuid.py:88(UUID)
        1    0.000    0.000    0.001    0.001 join.py:104(Join)
        7    0.000    0.000    0.007    0.001 __init__.py:71(import_module)
       30    0.000    0.000    0.000    0.000 {method 'as_arrays' of 'numpy._core._multiarray_umath._array_converter' objects}
       16    0.000    0.000    0.000    0.000 enum.py:784(__iter__)
        1    0.000    0.000    0.000    0.000 parameter.py:95(UninitializedTensorMixin)
       20    0.000    0.000    0.000    0.000 enum.py:796(__members__)
        1    0.000    0.000    0.000    0.000 fake_quantize.py:72(FakeQuantizeBase)
        1    0.000    0.000    0.000    0.000 linear.py:19(LinearPackedParams)
        1    0.000    0.000    0.000    0.000 _base.py:325(Future)
        1    0.000    0.000    0.005    0.005 _async.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:352(Distribution)
        1    0.000    0.000    0.000    0.000 laplace.py:1(<module>)
       30    0.000    0.000    0.000    0.000 {method 'wrap' of 'numpy._core._multiarray_umath._array_converter' objects}
       30    0.000    0.000    0.000    0.000 numeric.py:1937(isscalar)
        1    0.000    0.000    0.000    0.000 poisson.py:13(Poisson)
        1    0.000    0.000    0.000    0.000 matcher_utils.py:57(SubgraphMatcher)
        1    0.000    0.000    0.000    0.000 runners.py:1(<module>)
        4    0.000    0.000    0.000    0.000 {built-in method _ssl.txt2obj}
        1    0.000    0.000    0.000    0.000 mixture_same_family.py:1(<module>)
        1    0.000    0.000    0.000    0.000 upsampling.py:14(Upsample)
        1    0.000    0.000    0.005    0.005 mathtext.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tasks.py:71(Task)
        1    0.000    0.000    0.002    0.002 callable.py:180(CollatorIterDataPipe)
        1    0.000    0.000    0.000    0.000 _abc.py:403(PathBase)
        2    0.000    0.000    0.000    0.000 dropout.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fileopener.py:1(<module>)
        1    0.000    0.000    0.000    0.000 gridspec.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _polynomial_impl.py:1080(poly1d)
        1    0.000    0.000    0.000    0.000 tarfile.py:1667(TarFile)
        1    0.000    0.000    0.000    0.000 model.py:472(NativeFunction)
        1    0.000    0.000    0.001    0.001 chi2.py:1(<module>)
        1    0.000    0.000    0.000    0.000 combinatorics.py:16(ShufflerIterDataPipe)
      134    0.000    0.000    0.000    0.000 six.py:93(__init__)
        1    0.000    0.000    0.000    0.000 _import_utils.py:1(<module>)
        1    0.000    0.000    0.001    0.001 path.py:1(<module>)
       12    0.000    0.000    0.000    0.000 _internal.py:573(configure_artifact_log)
        1    0.000    0.000    0.000    0.000 pickle.py:404(_Pickler)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 ipaddress.py:671(_BaseNetwork)
        1    0.000    0.000    0.000    0.000 datapipe.py:399(_IterDataPipeSerializationWrapper)
        1    0.000    0.000    0.000    0.000 _memory_profiler.py:102(TensorKey)
        1    0.000    0.000    0.000    0.000 _datasource.py:1(<module>)
       24    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
        1    0.000    0.000    0.000    0.000 multivariate_normal.py:1(<module>)
       59    0.000    0.000    0.000    0.000 <frozen codecs>:263(__init__)
        1    0.000    0.000    0.000    0.000 inspect.py:3116(_bind)
        1    0.000    0.000    0.002    0.002 expat.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_bases.py:708(GraphicsContextBase)
        8    0.000    0.000    0.000    0.000 rcsetup.py:223(_validate_marker)
        1    0.000    0.000    0.000    0.000 meta_utils.py:441(MetaTensorDesc)
        3    0.000    0.000    0.000    0.000 _fontconfig_pattern.py:57(comma_separated)
        1    0.000    0.000    0.000    0.000 combining.py:445(_DemultiplexerIterDataPipe)
        2    0.000    0.000    0.001    0.000 __init__.py:343(__init__)
       36    0.000    0.000    0.000    0.000 <frozen _collections_abc>:345(__subclasshook__)
        1    0.000    0.000    0.000    0.000 config.py:1008(cuda)
        1    0.000    0.000    0.000    0.000 ExifTags.py:305(GPS)
        1    0.000    0.000    0.000    0.000 _adafactor.py:21(Adafactor)
       85    0.000    0.000    0.000    0.000 _compat_pickle.py:166(<genexpr>)
       12    0.000    0.000    0.000    0.000 legend_handler.py:62(__init__)
        1    0.000    0.000    0.010    0.010 _secondary_axes.py:1(<module>)
